id,otel_id,otel_ad,yorum
1784,847,Aybel Inn Hotel,Cocuklu ailelerin cogunlukta tercih etmesi Yemeklerin lezzetli olmasi Deniz konumuna yakin olmasi
1785,847,Aybel Inn Hotel,Su kaydiragi gun icerisinde kapatiliyor  Aksam 21 22 den sonra icecek hizmetinin kapatilmasi
1786,847,Aybel Inn Hotel,"Otel sahipleri ve calisan arkadaslar guler yuzlu ve her istegimizi cozmek icin ellerinden geleni yaptilar. Odalar yeterince temiz ve her istedigimizde tekrar tekrar temizlediler. 3 ogun yemek secenekleri fazla, salata bari yeterince guzel, meyve ve tatli bolumunu kizlarimiz cok sevdi. Havuz tertemiz, kaydirak cocuklar icin muhtesem zaman gecirici bir eglence oldu. Otel temizligi harikaydi. Aile ortami icerisinde cok guzel bir tatil gecirdik. Herkese tavsiye ederim."
1787,847,Aybel Inn Hotel,Keske havuzu biraz daha buyuk olsaydi ?? ama bu sekli ile bile bize 2 hafta yetti.
1788,847,Aybel Inn Hotel,Cesit bol odalar temiz . Calisanlar ve sahibi cok sicak ve samimi.
1789,847,Aybel Inn Hotel,Buzdolabi ve klima sogutma yetersizdi.
1790,847,Aybel Inn Hotel,Fiyat performans
1791,847,Aybel Inn Hotel,Sikinti yok ne istediginizi biliyorsaniz
1792,847,Aybel Inn Hotel,"Calisan garson lar cok guler yuzluler,yemekleri guzel di sadece dunden yada aksamdan kalan yemekleri degendireyip ertesi gun ikram etmeleri cok sacma"
1793,847,Aybel Inn Hotel,Kalan yemekleri yine ikram etmeleri guzel degildi
1794,898,Sonnen Hotel,Yemekleri lezzetli ancak cesitlendirilmeli. Konumu gayet guzel. Calisanlar guleryuzlu. Oda konforu da guzel temizlik disinda
1795,898,Sonnen Hotel,Temizlik daha dikkat edilmeli. Restorant kisminda masa sayilari kesinlikle arttirilmali. Gece 10 dam sonra hic bir sekilde icecek alamiyorsunuz bar dam su disinda. Ve otele bir aktivite eglence konulmali
1796,898,Sonnen Hotel,"Konumu cok iyiydi ,eglence mekanlarina ve merkeze yakindi.Yemek cesitliligi guzeldi. Resepsiyondaki gorevli nazik ve anlayisliydi."
1797,898,Sonnen Hotel,"Odamiz cok kucuktu,balkonu yoktu cocugumuz oldugu halde ayak ucumuza portatif yatak acilmisti o da odayi cok daraltmisti.Temizlik gorevlisi cocuk icin yastik olmadigini battaniyeyi katlayip yastik yapmami soyledi tavrindan hic memnun olmadik"
1798,898,Sonnen Hotel,Konumu guzel denize yurume mesafesinde ve carsiya yakin olusu
1799,898,Sonnen Hotel,"Odalari eski,calisanlari bezmis ozellikle bahcede calisanlar. Havlumu kaybettiigimi soyledim hic ilgilenmediler. Balkondan dusen esyalari oldugu yerde kenara birakiyorlar. Restorantta acik bufenin ustunde sinekler geziyor,icecekler kotuydu.Hijyen konusu maalesef sikintili."
1800,899,Sifne Thermal Hotel,Termal havuz iyi
1801,899,Sifne Thermal Hotel,"Ortak alanlar soguk,oda isinmasi iyi degil,odada koltuk masa olmali"
1802,899,Sifne Thermal Hotel,"Denize sifir, deniz guzel olursa sanslisiniz."
1803,899,Sifne Thermal Hotel,tesiste 2 havuz var yan yana ve cok kucukler iclerinde 50 kisi oluyor girip hareket etmeniz cok zor. Havuzlardan biri termal oldugu icin tesisin %90'i 50 yas ustu. Yaslilar genellikle kiyafetleri ile havuza giriyor goruntu hic hos degil. 50 yas uzerindeyseniz kesinlikle bu tesise gitmemelisiniz. Internet cok kotu ve oda ici tv 37 ekran.
1804,638,Antmare Hotel,Acik alan kisimlari oldukca temiz ve guzel dizayn edilmis. Sizinle ilgilenen herkes oldukca kibar ve ozverili. Rahat otopark alani.
1805,853,Boutique Nergiz Hotel,Side Antik Kente yakin .
1806,853,Boutique Nergiz Hotel,Otel pis ve bakimsiz personel ilgisiz .
1807,858,Costa Maya Bodrum,Kahvalti cesitliligi odalar temizligi personel guler yuzlu ilgili
1808,657,Chez Rumi Butik Otel Sirince,Mukemmel hizmet guleryuzlu isletmeci ve personel tavsiye ederim Seneye Insallah yine gelecegim
1809,657,Chez Rumi Butik Otel Sirince,Calisanlar ve sahibi cok guler yuzluler biz cok memnun kaldik herkese tavsiye ediyorum
1810,860,Elda Alacati Butik Otel,"personelden osman a cok tesekkurler, her konuda yardimci olmaya calisti."
1811,860,Elda Alacati Butik Otel,3 gece kaldim copum bile alinmadi
1812,860,Elda Alacati Butik Otel,Cok suratsiz
1813,871,Jura Hotels Bodrum Resort,Jolly personali sorun cozmek icin devreye girmiyor sadece aksam club ve ek tur satmak icin calisiyor.
1814,871,Jura Hotels Bodrum Resort,Yemekleri ve denizi guzeldi. Servis iyi.
1815,871,Jura Hotels Bodrum Resort,Ana bina disi ve yol ustu odalar rezil. Sirtlan bakkal ile iletisim kesilmeli. Odalara bakkala girip tunelden gecmek nedir???? Yemekhaneye mutlak ekstra masa sandalye.
1816,871,Jura Hotels Bodrum Resort,Personel yardimsever gayet caliskan.manzara ve konum guzel.
1817,871,Jura Hotels Bodrum Resort,Yemekhanede hijyen sifir tabaklar surekli lekeli ve tam yikanmiyor.yemeklere hep tavuk ve hindi eti konuyor.oda klimalari tam calismiyor.odalarda prizlerin cogu arizali.
1818,871,Jura Hotels Bodrum Resort,konum plaj  iyi
1819,871,Jura Hotels Bodrum Resort,hijyen odalar  dus tuvalet hepsi kirik dokuk  restorant hijyenden uzak
1820,871,Jura Hotels Bodrum Resort,"Konum, yemekler"
1821,871,Jura Hotels Bodrum Resort,"Otel dokuluyor,  personel egitimsiz"
1822,705,Lavender Otel,Merkezde olmasi olumludur.
1823,705,Lavender Otel,Kaldigimiz oda cok kucuktu.
1824,909,Yalipark Beach Hotel,Kahvalti hizmeti ve personellerinde servis hizmeti basariz.
1825,917,Lujo Bodrum,Mukemmell konum Kaliteli yemekler Hijyenik ozen Gulen bir personel
1826,917,Lujo Bodrum,Birazcik pahali
1827,918,Regnum Carya,Yemekleri otel mimarisi pasteneler
1828,918,Regnum Carya,Personel ilgisizligi ama en cok yemek aksam servisi Murat bey beyendik . Bir daha gelmeyiz
1829,918,Regnum Carya,"Regnum assist cok profesyonel bir hizmet ve ekibi cok iyi calisiyordu. Cocuk kulubu mukemmeldi.Calisanlar cok ilgiliydi.Yazin ozellikle cocuk kulubu icin tekrar gelecegiz. Yiyeceklerin lezzeti essizdi, alacart restaurantlar ve alacart rezervasyon deski cok iyi calisiyordu. Pastane ve ozellikle firin kismi cok keyifli mekanlardi, calisanlari cok iyiydi. Tum calisanlar cok ilgiliydi. Mukemmel bir tatildi. Tesekkur ederiz."
1830,918,Regnum Carya,"Kapali havuz alani soguktu, disari acilan kapi surekli acilip kapandigi icin soguyordu sanirim. 2 kere denedik, usudugumuz icin kullanamadik."
1831,918,Regnum Carya,"Her detay cok iyi dusunulmus , cok temiz, sik , yemekler muthis lezzetli"
1832,919,Sea Bird Hotel,"Sadece plaj ve deniz guzel , plajda sezlong ve semsiye bulunuyor her zaman , otel ici eski gorunumlu ama odalar iyi"
1833,919,Sea Bird Hotel,"Yemekler , su berbat , mutfak temiz degil bardaklar kokuyor du  Personel profesyonel degildi"
1834,921,Suess Alacati,Otelin konumu sessizligi sakinligi havuz imkanlari cok iyi gercekten. Odalarda da rahat konakladik. Otelin sahibi Filiz hanim bizle gercekten cok ilgilendi. Calisanlar cok kibar guleryuzlu ve canayakinlardi.
1835,921,Suess Alacati,Odalarda banyoya minik bir tadilat gerekli bence.
1836,921,Suess Alacati,"Sehire yakin, oda imkanlari guzel, kahvalti iyi cesitli lezzetli, bir cok butik otelden daha iyi."
1837,921,Suess Alacati,"Tuvalet kapilari sikinti, minibarda olan iceceklerin son kullanma tarihleri gecmisti."
1838,921,Suess Alacati,Gayet butun imkanlari olumlu
1839,921,Suess Alacati,Olumsuz yonlerini gormedim
1840,922,Eldar Garden Resort,Oda temizligi calisan yaklasimi
1841,922,Eldar Garden Resort,Ne yazikki yemekleri
1842,922,Eldar Garden Resort,Calisanlar cok iyiydi. Bir sikinti giderken aradigimizda yasadik. Beyfendi biraz kaba konustu ama gittigimizde resepsiyon dahil herkes cok ilgili ve iyilerdi.
1843,922,Eldar Garden Resort,Yemekleri yenilebilir seviyedeydi. Bazi gunler cok guzel yemekler cikarken bazi gunler idare ederdi. Bir de cok fazla cocuklar icin aktivite var. Biraz daha genclere yonelik olabilir.
1844,922,Eldar Garden Resort,"Oncelikle temizlige onem veriliyor ortak alanlarda, bunun icin ayrica tesekkurler."
1845,922,Eldar Garden Resort,"Arka bloklarda arac giris cikisinda sorun yasadik, guvenlik personeli yetersizligi ve iletisimsizligi var."
1846,922,Eldar Garden Resort,"Havuzlar guzeldi , etkinliklerle dolu guzel bir tatil oldu"
1847,922,Eldar Garden Resort,Arka bloklarda kaldigimiz icin arac giris cikisinda sorun yasadik. Ayni zamanda yemeklerde ayni seyler ciktigi icin yiyecek bir sey bulamiyorsunuz 2 inci gunden sonra
1848,923,Club Bella Mare Beach,Personel ilgisi
1849,923,Club Bella Mare Beach,Plaj havlusunu ucret karsiligi veriyor
1850,923,Club Bella Mare Beach,Bes cayindaki borek.
1851,923,Club Bella Mare Beach,"Tesis kotu isletiliyor. Yoneticilerin kendileri ayni parayi vererek aileleriyle benzer bir yerde tatil yapmazlar. Personel turizmci degil ve sayisi az. Yemekler cok kotu. Insanlar zehirlenmemek icin sandvic hazirlayip onu yediler. Biz sadece belirli ve zararsiz seyleri yiyebildik. Odalar pis, temizlik ozellikle kotu. Genel olarak makul bir otelcilik hizmet sunulmuyor. Marmaris'e de uzun bir aradan sonra tekrar geldik. Hic hoslanmadik. Ayni parayla yurtdisinda tatil yapabilirdik. Oldukca pismaniz. Bir daha da asla gitmeyiz."
1852,923,Club Bella Mare Beach,Havuz temizligi denize konumu olarak gayet memnun kaldim . Yemekler lezzet olarak iyiydi .   Masaj yapan hangemdiden memnun kaldim kibar ve ilgiliydi
1853,923,Club Bella Mare Beach,Yemek cesitliligi azdi guzel yemekler sinirliydi . Oda temizligi orta seviyede yatak konumu degistirdigimizde yerler pisti. Calisanlar yeteri kadar ilgili degildi .
1854,923,Club Bella Mare Beach,Konumu harika ama merdiven ile cikis olmasa Denizi mukemmel ama sahilin bakima ihtiyaci var.
1855,923,Club Bella Mare Beach,tesisin tamamen yenilenmesi gerekir.
1856,923,Club Bella Mare Beach,"Konum olarak harika bir yer. Cok keyifli. Mavi ve yesil bir arada. Denizi cok temiz,plaji kullanim olarak gayet iyi."
1857,923,Club Bella Mare Beach,Genel muduru ve diger yetkilileri ortada gormek imkansiz. Herhangi bir sikintini veya istegini anlatabilecegin hic bir yetkili YOK!!!  Cozumsel olarak kotu yonetiliyor. Boyle harika bir yere yazik ediliyor..
1858,925,Aska Lara Resort Spa,Yemekleri guzel  Resteurant calisinlari guler yuzlu
1859,925,Aska Lara Resort Spa,Receptiondaki beyler gayet guzel calisiyor ama bayanlari rezalet burnu dik havada herkese ustten bakar gibi bi soru sorunca col isteksiz cevaplar kisa cevaplar aliyorsun hotel tanitimi yok ama turist gelince onlara on numara ilgileniyorlar malesef bu zihniyetle cok iyi yorum alamazlar
1860,925,Aska Lara Resort Spa,"Tatlilari hazirlayan , getiren,  emegi gecen herkese cok tesekkurler. Mukemmeldi."
1861,925,Aska Lara Resort Spa,Cok fazla cocuk var :(
1862,925,Aska Lara Resort Spa,"Kesinlikle tam bir aile oteli..Hizmet ,personelin guler yuzu ,yemeklerin lezzeti cok ama cok iyi idi..Kesinlike herkese tavsiye edebilecegim bir otel.."
1863,925,Aska Lara Resort Spa,Olumsuz yonunu dusundugumde sadece sahildekirestoranlrain menusu biraz daha zenginlestirilebilirdi..
1864,925,Aska Lara Resort Spa,Personelleri Guleryuzlu. Hijyen ve temizlik iyiydi. Cocuk klubunden ve personellerinden cok memnun kaldik. (ozellikle janna ve zeynep hanim). Izgara ve tatli kismi gayet lezzetli. Ana bina ve diger taraftaki havuzlari yeterli ve temizdi.
1865,925,Aska Lara Resort Spa,Otel yabanci agirlikli oldugu icin ekstra seyler hem dolar veya euro cinsinden oluyor oda bize gore pahali oluyor. Birde denizi bir anda derinlesiyor ve tasli. Aksam ki etkinliklerde yeterli sayida sandalye yok biraz gec gidersen ayakta kalabiliyorsun.
1866,925,Aska Lara Resort Spa,Otelin buyuk olmasi.denize ulasim
1867,925,Aska Lara Resort Spa,Kalan yemeklerden ertesi gun farkli bi menu cikarmaya calismalari
1868,926,Blue Marlin Deluxe Spa Resort,Tum calisan arkadaslardan ve genel olarak herseyden memnun kaldik
1869,926,Blue Marlin Deluxe Spa Resort,kisacasi mutlu olduk.
1870,926,Blue Marlin Deluxe Spa Resort,Gastronomik faaliyetler  icin alternatifler olsa daha uzun kalma sansimiz artacak.  ''Her sey dahil konsepti biz 60  yas ustu -emekliler  icin sikintili oluyor. Kahvalti+ saat 17 00 yemegi veya sade kahvaltili secenekler bizlere hem sagligimiz icin hem fiyat performasi olarak daha uygun olur.''
1871,926,Blue Marlin Deluxe Spa Resort,Alkollu icecekler kalite super havuz deniz hele iskele mukemmel hersey gayet basarili.
1872,926,Blue Marlin Deluxe Spa Resort,Yemekler biraz daha gelistirilebilir
1873,927,Bodrum Holiday Resort,Cok buyuk otel denize amfi tiyatroya inmek icin 10 Dk merdiven ve yol yorumcuydu
1874,927,Bodrum Holiday Resort,Personel gayet iyi  oda buyuklugu cok iyi . Manzara cok guzel . keyifliydi tesis bahcesi bakimli be buyuk . Guzel bir tatil yaptik . Bir daha tatil yapabiliriz .
1875,927,Bodrum Holiday Resort,Bardak ve tabak   daha temiz olsa guzel olurdu . Oda mobilyalari  biraz eski .
1876,927,Bodrum Holiday Resort,Konum cok guzel
1877,927,Bodrum Holiday Resort,Yemekler ve tatlilar da biraz daha iyi olabilir pastane vasatin altinda cesit neredeyse hic yok konakladigimiz oda cok eski koy evi gibi
1878,927,Bodrum Holiday Resort,"Genis bir alana yayili olan tesiste havuzlar,cafe barlar yeterli sayida ve farkli alanlarda konumlandirilmis, bu sebeple uzun siralar yasanmiyor. Ayni sey Kahvalti-ogle yemeg ve aksam yemekleri icin de gecerli. Sira baklameden keyifle yenek yiyebiliyorsunuz.Yemek cesitliligi ve lezzeti gayet fazla ve guzel. Personel guler yuzlu ve yardimsever, kendinizi evinizde hissedebilirsiniz. Kesinlikle tavsiye ederim"
1879,927,Bodrum Holiday Resort,Biraz fazla merdivenli bu sebeple ayaklariniz uzun sureli konaklamalarda agriyabilir ancak iyi yonunden bakacak olursaniz Mukemmel bir Manzara izleme imkani sunuyor…
1880,927,Bodrum Holiday Resort,Konum ve deniz harika calisanlar cok gayretli idi animasyon ve etkinlikler guzeldi
1881,927,Bodrum Holiday Resort,Konumdan dolayi cok merdiven cikmak biraz yorucu oluyor
1882,927,Bodrum Holiday Resort,"Tam bir fiyat performans oteli, hatta fiyatina gore cok daha iyi bir performans"
1883,927,Bodrum Holiday Resort,Otel cok buyuk ve hep merdiven bir yerden baska bir yere gitmek biraz yorucu oluyor
1884,927,Bodrum Holiday Resort,Fici bira resmen su birdaha sise bira olmayan otele gitmem
1885,927,Bodrum Holiday Resort,Servis cok iyiydi. Calisanlar cok yardimciydi guler yuzlulerdi. Bunu gercekten cok sevdik.  Yemekler cok guzeldi. Kahvalti da cok guzel ve cok cesitliydi. Odamiz kocamandi ve tertemizdi. Havuzlari tertemizdi. Otelin tamami cok temizdi. Acik ve kapali havuzlari kullandik. Ana havuz cok buyuk. Ayrica bir havuz daha var ve ayrica bir de aqua park var. Aquaparkin da ayri bir yerde olmasi guzel. Havuz basinda olsun gece olsun muzikler guzeldi. Turk gecesi cok guzeldi. Dans gosterilerini cok begendik. Genel olarak cok memnun kaldigimiz bir tatil oldu. Mevsim itibariyle denize girmedik.
1886,927,Bodrum Holiday Resort,Sadece tatlilari begenemedim. Kids club in ucretli olmasina sasirdim. Ultra hersey dahil aldik. Alkol cesitlerinin artmasini daha bilindik ickilerin olmasini tercih ederim.
1887,929,Club Grand Aqua,Odalar ve WC ler temiz.
1888,929,Club Grand Aqua,"Denize uzak,kompak bir otel degil.Bir yerden baska bir yere gitmek icin ciddi efor gerekiyor."
1889,929,Club Grand Aqua,"Icecekleri ,yemekleri, odalari , havuzunun dizayn ve kullanilan malzemeleri personelin guleryuzlulugu ozellikle spa calisani oguz animasyonda binnur kisaca hersey cok guzeldi"
1890,929,Club Grand Aqua,Genelde alman turist agirlikta. Yemekler cesitli ve cok lezzetli. Havuz harika sadece yandaki otel ile ortak kullanim oldugundan cesitlilik saglanmis. Cok guzeldi..
1891,929,Club Grand Aqua,personel hizmet ve kalitesi cok iyiydi. yemekler mukemmeldi. oda konforu cok basariliydi .
1892,929,Club Grand Aqua,internet sitelerindeki resimler cok kotu otel ile internet tanitimi arasinda daglar kadar fark var. internette tanitim bu otele yakismamis . cok iyi bir urunu cok kotu tanitiyorlar
1893,930,Club Hotel Turan Prince World,"Otelin konumu cok guzeldi, peyzaj da basarili idi. Deniz ve havuzlarindan memnun kaldik. Sabahlari kus sesleri ile uyanmak da ayrica keyifli idi. Yemek cesitliligi yeterli ve lezzetliydi. Sadece tatlilarini begenmedik. Daha basarili olabilirdi. Cocuklarimiz rahatca  aquaparkta ve lunaparkta  eglenebildi. Animasyon ekibi ve programlarini cok basarili bulduk. Ozel gece organizasyonlari guzeldi."
1894,930,Club Hotel Turan Prince World,"Otelin ve odalarinin dekorasyona ihtiyaci var. Club odada duslar  kullanilirken ic mekana su geliyor, banyo surekli islak ve anti hijyen oluyordu. Havlu ve tekstil urunler de eski ve yipranmisti malesef. Kokulari hosuma gitmedi hic."
1895,930,Club Hotel Turan Prince World,konum yemekler fena degildi
1896,930,Club Hotel Turan Prince World,tesise antalya merkezdentek kisi  misafirim geldi.resepsiyonda yarim saat gorusmeme izin verilmedi.tesis disinda gorusebildim.bu konu moral bozucuydu. Alkol kalitesi vasatti.Bayram nedeniyle tesiste doluluk cok fazla oldugu icin housekeeping ler yetersiz ve odayi onaylayan amirde sorun vardi.odadaki bardakta ruj lekeleri vardi
1897,930,Club Hotel Turan Prince World,Cocuklar icin havuzlar cok iyi .
1898,930,Club Hotel Turan Prince World,Odadaki klimalar bu sene yetersizdi.Cok fazla elektrik kesintisi yasandi.
1899,930,Club Hotel Turan Prince World,Cocuklu aileler icin ideai bir otel. Her turlu ihtiyaca hizmet ediyor. Yemekleri lezzetli ve cesitlilik cok.
1900,930,Club Hotel Turan Prince World,Sivrisinek fazlaydi
1902,931,Daima Biz Hotel,Titiz biriyseniz bence gitmeyi  hic dusunmeyin
1903,931,Daima Biz Hotel,Konum deniz sahil guzel
1904,931,Daima Biz Hotel,Eski kotu bakimsiz
1905,931,Daima Biz Hotel,havuz imkanlari
1906,931,Daima Biz Hotel,"Aqupark harika, havuzlar yeterli, sezlong lar yeterli, dolusu park cocuklar icin harika, yetiskinler icinde, yemekler normal yeterli cesit var, hersey dahil konsept yemekleri, otelin konumu iyi, arac icin otopark mevcut, otel buyuk ve genis, personel ilgili,"
1907,931,Daima Biz Hotel,"Yogun sezonda kalabalik oldugu icin restoranda hizmet kalitesi dusuyor, bir kesmekes oluyor, catal bicak bulunamiyor, restoranin kapali bolumu sicak oluyor, odalar biraz eskimis,"
1908,931,Daima Biz Hotel,"denize yakin.yemekleri fena degil.et ve balik.urunleri agirlikli.personel cana yakin ozellikle sef ali riza bey,lobi arzu hanim ve kevin bey,cocuk egtmn. ayse ve su hanimlar...personelden yana cok memnunduk."
1909,931,Daima Biz Hotel,odalarda biraz hijyen noksanligi var.bulasiklarda lekeler olabiliyor.
1910,932,Diamond Beach Hotel,Personelleri cok ilgili ve guler yuzlu.
1911,932,Diamond Beach Hotel,"Animasyon ekipleri cok kotu, animasyonlari rezalet. Havuz yetersiz. Alkoller 3. Sinif alkoller."
1912,933,Green Nature Resort Spa,Havuz guzel fakat kalabaliktan dolayi 5den sonra girebiliyorsun
1913,933,Green Nature Resort Spa,Havuz manzarali oda istedigimiz halde ormana bakan oda verdiler baska yerimiz yok dediler birdaha gitmem kimseyede tavsiye etmem
1914,933,Green Nature Resort Spa,"Cocuk kulubu olmasi, aquapark olmasi bizim icin cok faydaliydi. Odamiz temizdi, manzarasi guzeldi."
1915,933,Green Nature Resort Spa,"Ozellikle krem santili tatlilari begenmedik, otele giriste hersey -2de dediler sadece, neyin nerde oldugunu zamanla kendimiz kesfettik."
