id,otel_id,otel_ad,yorum,opion,score
1641,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Saat 14.00 giris icin geldik odalar hazir degil diye saat 17.00 gibi giris yapabildik Kumsal cok kucuk sezlong yetersiz Resepsiyon personeli kaba ve ilgisiz Odalar kucuk Yemek cesitleri az Biraz gec gittiginizde bircok yemek cesidi kalmamis oluyor,olumsuz,0.9927339553833008
1642,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Diger konularda herseyde cok iyiydi soylenecek bisey yok good,olumlu,0.9186280369758606
1643,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Alacarte restorant icin rezervasyon alan ceylan hanim diye birisi mevcut akli bi karis havada otele girdigimiz gun scorpion balik restorandina rezervasyon yaptirdik cuma gunune islemi tamamladim dedi cuma saat 8e yaptim cuma gunu bi gittik rezalet rezervasyon yok adam bakiyor oda numarasina yok isime bakiyo yok meger rezervasyon bile yapmamis biz oylece kalakaldik  biraz dikkatli uyari yapin oyle suslenip puslenip gezmeye benzemiyor  Birde havuz yetersiz aqua park yok bunlarin olmasi daha guzel sonuclar verebilir,olumsuz,0.992563784122467
1644,403,Almena City Hotel,Personel iyi hepsi guler yuzlu yardimci oldular kahvalti mukemmel temiz ve taze idi her sey icin cok tesekkur ederiz.,olumlu,0.9675124287605286
1645,292,Palmea Hotel,Maalesef kotuydu,olumsuz,0.977861225605011
1648,197,Elegance Hotel Marmaris,Yemek servis maaslarinin temizligi ve sonraki misafirlere hazirlanmasi daha hizli olabilir,olumlu,0.982809841632843
1649,197,Elegance Hotel Marmaris,Odalar ve genel olarak otel konforlu ve guzeldi.,olumlu,0.9863761067390442
1650,197,Elegance Hotel Marmaris,"5 yildizli bir otel ve hersey dahil konsepti olmasina ragmen, odada kahve seti yoktu, mini bar yetersiz ve ucretliydi, yemekler cok kotuydu, yemekler 3 yildizli otel ayarindaydi sadece ac kalmamak icin yedik. Yemek saatleri disinda yiyecek birsey bulamadik. Cocuklar icin dondurma dahi yoktu. Havuz barinda sadece bira, raki ve 3 cesit kokteyl ucretsiz geri kalan hersey ucretliydi. Plaj kismi cok kucuk ve dipdibe sezlognlar ile dolu.  Cocuklu bir aile olarak bir daha asla bu oteli tercih etmeyecegiz.",olumsuz,0.9930400252342224
1651,402,Alanya Risus Park Hotel,"Otele gidince resepsiyondaki Mert in guler yuzuyle karsilastik.  *Karsilama iyiydi,  *Odalar, carsaflar, banyo vb temiz ve iyiydi.  *Yemeklerin, tatlilarin, meyve ve sebzelerin cesitlligi ve sunumu gayet iyiydi.  *Otel sahibi Devrim beyin herkese olan yakin ilgisi ve otel personelini her seyin olumlu gelismesi icin yonlendirici olmasi dikkat cekiciydi.  *Aldigimiz hizmetler uc yildizli otelin cok otesindeydi.  *Calisan personelden sikayetci olan misafirlere biraz ""gunaydin, iyi aksamlar, tesekkur ederim vb."" gibi kelimeleri yeri geldiginde bolca kullanmalarini tavsiye ederiz. Biz bu kelimeleri kullanmaktan imtina etmedigimiz icin personelden cok yakin ilgi gorduk.",olumlu,0.9666203260421753
1652,402,Alanya Risus Park Hotel,"*Plajdaki sikinti Alanya plajlarinin genel sikintisiydi zaten. Sadece iki noktayi olabilirse cok daha iyi olur dusuncesiyle belirtmek isteriz. 1)Yemek salonu ve resepsiyona klima konulabilirse cok iyi olur,  2)Alkol servisi 24.00 kadar uzatilabilirse cok iyi olur. Bu iki noktayi konugu olmaktan cok memnun oldugum otelinizi daha da zirve yapmasi icin yazmak istedim. Yoksa her sey yolunda. Her sey icin cok tesekkurler Devrim bey ve kiymetli personeli. Yeni tatillerde gorusmek dilegiyle.",olumlu,0.7206298112869263
1653,559,Foca Antik Otel,Personeller ilgisiz,olumsuz,0.6837171316146851
1654,198,Emelda Sun Club,Animasyon harika ozellile animasyon sefi cok eglenceli otel konumu mukemmel saginda deniz solunda havuz olan harika bir yer,olumlu,0.9917780160903931
1655,198,Emelda Sun Club,Yemekhanede kedi olmasi,olumlu,0.7398794293403625
1656,198,Emelda Sun Club,Temizlik harika idi  Fazla yemek cesidi vardi azalabilir bence  Personellerin gulen yuzu cok iyidi,olumlu,0.9954490065574646
1657,198,Emelda Sun Club,Yok gayet iyidi memnun kaldik,olumlu,0.9481619000434875
1658,198,Emelda Sun Club,Yemekleri cok iyiydi cok cesitliydi personel ilgiside guzeldi Bahcesi cok guzeldi duzeni temizligi cok iyiydi tavsiye ederim,olumlu,0.9777873754501343
1659,198,Emelda Sun Club,Odalari biraz daha bakimli olabilir onun disinda hersey guzel,olumlu,0.9926324486732483
1660,198,Emelda Sun Club,Ilk olarak cocuklar icin gercekten hersey dusunulmus bu yuzden oteli tebrik ederim cocuklara gore acik bufe bile vardi deniz kenarinda parki kocaman eglence alani mini klubu tam cocuklu ailelere gore bir otel.animator arkadaslar misafirleri eglendirmek icin canla basla calisiyorlardi otel calisanlari hep guleryuzluydu ac kalma gibi bi sansiniz yok otelde surekli yemek yiyebileceginiz alanlar mevcut havuz basinda meyva servisi bile var cok hosuma gitti biz cocuklardan dolayi aquapark havuzunu kullandik genelde derinligi buyuklugu gayet yeterliydi odalar cok temizdi otel genel olarak temizdi dogasi cok guzel merkezi bir yerdeydi,olumlu,0.9758316278457642
1661,198,Emelda Sun Club,Ilk olarak denizi taslik otel niye kum getirtmemis onu anlayamadim sonucta 5 yildizli bir tesis ikinci olarak odalar baya kucuk yataklar konforsuz carsaflar da lekeker vardi havuzdaki sezlonglarda yer bulmak imkansiz sabahin 6 sinda havlusunu birakan bazen gunboyu ugramiyo sizde kullanamiyorsunuz dogalolarak yemekhanedeki bazi tabak catal ve kasiklarda lekeler ve yapiskanlik vardi ve havuzdaki bar aksamlari tika basa dolu yarim saat bekledigim oldu nerdeyse bir aksam aksamlari oraya calisan takviyesi yapilabilir belki birde miniklupte genelde calisan arkadaslar hep yabanci turkce ya hic bilmiyorlar yada cok az ingilizce konusup anlatabildim derdimi oraya daha cok turkce konusabilen yada turk arkadaslar da olsun genel olarak memnun kaldim bidaha gidermiyiz evet gideriz??,olumlu,0.9532789587974548
1662,198,Emelda Sun Club,Yemekler.  Calisan davranislari.,olumlu,0.7946541905403137
1663,198,Emelda Sun Club,Odalar eksiydi.,olumsuz,0.559069812297821
1664,814,Patron Hotel,guleryuz merkezi konum,olumlu,0.9848430752754211
1665,814,Patron Hotel,kahvalti oda konforu,olumlu,0.8490628004074097
1666,199,Fortezza Beach Resort,"Otelin her departmaninda Ilgili, guler yuzlu calisanlari vardi ve Jolly Tur temsilcisi Berivan Hanim bizi gayet samimi bir sekilde karsiladi . Denize sifir konumda olmasi cok ideal, plaj uzunlugu deniz kullanimini cok kolaylastiriyor, havuzlari temizdi, aqua park cocuklu aileler icin mukemmel . Animasyon ekibi ve bar calisanlarinin cabalari ayrica takdire sayan",olumlu,0.9857651591300964
1667,199,Fortezza Beach Resort,"Ana yemek bolumu cok sicak oluyor, klima sayisi artirilabilir",olumlu,0.5388782024383545
1668,199,Fortezza Beach Resort,Guzel konum. Hersey dahil.,olumlu,0.9974419474601746
1669,199,Fortezza Beach Resort,Arilar ve sezlong sikintisi.,olumlu,0.5089889764785767
1670,199,Fortezza Beach Resort,Aradiginiz her sey mevcut bir otel,olumlu,0.9854982495307922
1671,199,Fortezza Beach Resort,Izgara cesitlerini artirabilir,olumlu,0.7982679605484009
1672,199,Fortezza Beach Resort,Ariproblemi haric  hersey guzeldi,olumlu,0.9911930561065674
1673,199,Fortezza Beach Resort,Konumu denizi bol cesit yemek icmek temizlik,olumlu,0.9840207695960999
1674,199,Fortezza Beach Resort,Yok gibi.yemekhane bolumunde personel  biraz daha cogaltilabilir.,olumsuz,0.8913348913192749
1675,199,Fortezza Beach Resort,Hersey dahil olmasi animasyon ekibi nin cocuklar la guzel oyunlar oynamasi geceleri disko da muzik ve dans .Yemekleri cok begendik tatli cesitleri cok fazlaydi,olumlu,0.9583262205123901
1676,199,Fortezza Beach Resort,Otelin  icinde cok ari ve sivrisinek olmasi,olumsuz,0.6726025938987732
1677,199,Fortezza Beach Resort,"Acil mudahaleler icin kolayca ulasilabilir yeteri kadar oksijen tupu olmamasi, doktor ofisinde ""doktor""bulunmamasi, ari, bocek sokmalarina karsi yeterli ilk yardim, saglik mudahalesi yapilmamasi en onemli eksiklerdendir.",olumsuz,0.8334425091743469
1678,199,Fortezza Beach Resort,"Daglarin arasinda muhtesem manzarasi, guzel yemekler, havuzlar, guler yuzlu personel, aktiviteler, cocuk kulubu..",olumlu,0.9708724021911621
1679,199,Fortezza Beach Resort,Cocuk icin ayrilan yatagin tek kisilik koltugun acilarak yapilmasi ve klimanin tam onunde olmasi... Baska da olumsuz diyebilecegim birsey yok...,olumlu,0.996116042137146
1720,564,Hotel 212,Sabahtan aksama kadar yan otelden gelen rahatsiz edici muzik sesi Odanin kucuklugu Balkon olmamasi Banyo lavabosundaki karincalar Pencerelerin ve demirlerin cok kirli olmasi Minibarin odadan cikinca sogutmamasi,olumsuz,0.9945380091667175
1721,603,Vadi Boutique Hotel,"Konum, personel ,wifi kalitesi, cevre duzenlemesi.",olumlu,0.7926517724990845
1722,603,Vadi Boutique Hotel,Ilave yatak ve cok kotu olusu.,olumsuz,0.9766072630882263
1723,603,Vadi Boutique Hotel,Kahvaltilari ve yemekleri cok guzel. Servis elemanlari guler yuzlu ve ilgili.,olumlu,0.9849335551261902
1680,295,Ramada Plaza By Wyndham Izmir,"Konaklama yapmis oldugumuz oda girdigimiz andan itibaren asiri ve cok cok yogun sekilde sigara kokuyordu. Sigara kokusu o kadar asiriydiki; koltuk ve tv kanapesine dahi sinmisti. Once gecebilecegini dusunerek bu sogukta cami actik sonuna kadar ama yine gecmedi. Yalniz 1 gece kalacagimiz icin yine de sorun etmeyelim dedik ama 5 yasinda kizimizla beraber o odada yatarak cok buyuk hata ettik, cunku uyurken ucumuzde gece boyunca oksurduk maalesef. Bugune kadar sayisiz otelde konaklamisizdir, ancak hayatimda bu derece yogun sigara kokusu olan bir odayi ilk defa gordum. Sirf bu yuzden gece uyurken oksurecegimizi bilsek oteli terkederdik kesinlikle.",olumsuz,0.8352761268615723
1681,561,Gumuldur Mavi Deniz Otel,"Otelin konumu guzel, odayi cok kullanan biri olarak deniz manzarali olmasi iyiydi. Personel cok ilgili ve guler yuzlu. Temizlik ve hijyen iyi.  Personel ve yoneticilere tesekkur ederiz. Aksamlari canli muzik guzeldi, sakin ve rahatlatici bir tatil oldu.",olumlu,0.9771829843521118
1682,561,Gumuldur Mavi Deniz Otel,"Dinlenme alani yetersiz ve konforsuz. Yiyecekler biraz daha cesitli olabilir.  Sahil cok erken kapatiliyor, en azindan saat aksam 8”e kadar sezlonglar toplanmayabilir.",olumsuz,0.9775380492210388
1683,413,Club Marakesh Beach Kemer,Otel odalari havuz deniz gayet guzel hersey elimizin altindaydi oda temizligi hemen hemen hergun yapiliyordu calisan arkadaslarimizin ilgilenmesi gayet basarili Tam bir fiyat performans oteli.,olumlu,0.9770622849464417
1684,413,Club Marakesh Beach Kemer,Animasyon etkinlikleri cok zayif . Onun disinda herhangi bir problem yok.,olumlu,0.5934996008872986
1685,413,Club Marakesh Beach Kemer,"Fiyat performans olarak normal , denize sifir",olumlu,0.9187209606170654
1686,413,Club Marakesh Beach Kemer,Dort katli olup Asansorun olmamasi Yemeklerin yetersiz olmasi cesidin hemen hemen hic olmamasi Ozellikle alkol iceceklerin cok az olmasi ve kalitesinin dusuk olmasi Yemek Personelinin  yetersiz olmasi Ve isini severek benimseyerek kuruma sahip cikarak yapmamasi,olumsuz,0.9882556796073914
1687,413,Club Marakesh Beach Kemer,Denize sifir olmasi personelin guler yuzlu olmasi harika,olumlu,0.998498797416687
1688,413,Club Marakesh Beach Kemer,Odalar eski ve bakimsiz yemek icin dunyanin malzemesi gidiyor ama guzel olmuyor daha iyi olabilir,olumsuz,0.984424889087677
1689,413,Club Marakesh Beach Kemer,"Oda temizligi iyi, animasyon ve mini clup her aksam var vakit guzel geciyor. Konumu cok iyi. Kisacasi aile ile guzel vakit gecirebileceginiz bir yer.",olumlu,0.9865930676460266
1690,413,Club Marakesh Beach Kemer,"Havuz kucuk, yemek cesiti az ve kalite biraz dusuk.",olumsuz,0.9789361357688904
1691,413,Club Marakesh Beach Kemer,yemek konusunda iyiydi. yemekler temiz ve iyi kalitede. cesitleri de yeterli seviyede. biri damak tadiniza uymasa da alternatif baska cesitlerin olmasi iyiydi. icecek konusunda da yeterliydi.,olumlu,0.9965956807136536
1692,413,Club Marakesh Beach Kemer,"oda temizligi ve hijyen cok dusuk. odalardan sadece cop toplandi. temizlik ve carsaf degisimi, havlu degisimi yapilmadi. surekli talep etmeniz gerekiyor. sampuan, sabun ve tuvalet kagidi bittiginde gidip istemek zorunda kaldim. ozensizdi. kaldigimiz bir hafta boyunca yerler ve banyo hic temizlenmedi. mini buzdolabi arizali oldugunu bildirdigim halde ne tamiri yapildi nede degisimi, sicak havada da ihtiyaclardan biri. yatak kalitesi de iyi degildi.",olumsuz,0.9893173575401306
1693,413,Club Marakesh Beach Kemer,"Her gun oda temizligi yapildi, personel saygili ve guleryuzluydu,denize sifir olmasi.",olumlu,0.9231706261634827
1694,413,Club Marakesh Beach Kemer,"Havuzlar kucuk ve kalabalikti,denizde cok zaman gecirmek zorunda kaldik,snack saatleri ve sunulan urunler kalitesiz,yenmeyecek duzeyde ve hijyenik olmamasindan dolayi hic yararlanamadik.Yemeklerde corba ve salata cesitleri az ve bir onceki ogunden kalan kokmus salatalar sunuluyordu.Odalar bakimsiz ve dusta sabunluk ve aski yoktu.",olumsuz,0.9885738492012024
1695,413,Club Marakesh Beach Kemer,Calisanlar ilgili odamiz hergun temizlendi fiyata gore verilen hizmet guzel oteli gezinomi devir almis onumuzdeki sezon daha guzel olacagi kesin,olumlu,0.9958545565605164
1696,413,Club Marakesh Beach Kemer,Yemek cesitliliginin eksikligi ve su kaydiragi calismiyordu ara ogunler de sunulan pasta ve pogacalar kahvalti dan kalma oluyor buzdolabindan cikarip getiriyorlar,olumsuz,0.8640222549438477
1697,413,Club Marakesh Beach Kemer,Animasyon ve muzik,olumlu,0.7306791543960571
1698,413,Club Marakesh Beach Kemer,Animasyon ve Deniz cok guzel,olumlu,0.992258608341217
1699,413,Club Marakesh Beach Kemer,Bina yenilenmeli ve lobide klima olmali,olumlu,0.5104137659072876
1700,413,Club Marakesh Beach Kemer,Calisanlar Hizli duzenli ve temiz is yapiyorlar. Eksikler hemen karsilaniyor,olumlu,0.9961511492729187
1701,413,Club Marakesh Beach Kemer,Odamizi degistirmediler ve mini buzdolabimiz  yoktu,olumlu,0.7502344846725464
1702,413,Club Marakesh Beach Kemer,Deniz taslik ama berrak. Personel guleryuzlu.,olumlu,0.9647683501243591
1703,413,Club Marakesh Beach Kemer,Yemek cesiti az animasyon orta seviye,olumlu,0.8370617628097534
1704,314,Belpoint Beach Hotel,"yemekler cok kotu. mutfaktan gelen kokular odalara cikiyor. odalar kotu kokuyor. havuz bakimi iyi degil, kurbagalar vardi.",olumsuz,0.9956357479095459
1705,596,Pyara Hotel Turunc,"Konum, oda konforu, personel",olumlu,0.7221196293830872
1706,596,Pyara Hotel Turunc,"Geceleri bitmek bilmeyen muzik, gurultu,  samata, uyumak ve dinlenmek isteyenler ciftler icin rahatsiz edici..",olumlu,0.8374257683753967
1707,597,Queen Boutique Hotel,Sadece lokasyon. Baska hicbir artisi yok.,olumlu,0.5717849731445312
1708,597,Queen Boutique Hotel,Odalardaki klimalar o kadar eski ki asla sogutmuyor. Oda hamam gibiydi. Cozum bulmalarini istedigimizde de yapacak birsey yok bizim otelin klimalari eski tum odalar boyle dediler. Otelin sahibi cok kabaydi. Yanimizda bile personellere bagirip cagirdi. Sirf 5 dakika gec gelen musteriye kahvalti vermisler diye. Calisan cocuklara uzulduk.  Kahvalti yetersizdi. Arabayi parkedecek bir alanlari yok. Deniz manzarali denilen odada manzara ondeki apartmandan gorebileceginiz kadar yok denilecek kadar yani. Uzun suredir gittigim en berbat oteldi.,olumsuz,0.9923746585845947
1709,315,Blue Diamond Alya Hotel,Personeller her yonu ile cok iyi,olumlu,0.9962133169174194
1710,315,Blue Diamond Alya Hotel,Deniz cok dalgali ve asiri tasli,olumlu,0.6248690485954285
1711,565,Hotel Gold Stone,Yemekler cok kotu icecek yok suya bile ekstra para isteniyor,olumsuz,0.9848994016647339
1712,416,Cesme Ladin Otel,"Konumu harika???? tesis guzel konforlu, temiz????",olumlu,0.8872462511062622
1713,416,Cesme Ladin Otel,Konumu guzel,olumlu,0.9944429993629456
1714,416,Cesme Ladin Otel,Acilen bakima ihtiyaci var odalar eskimis,olumsuz,0.6436571478843689
1715,416,Cesme Ladin Otel,Denize konumu guzel,olumlu,0.9859025478363037
1716,416,Cesme Ladin Otel,Otelden ayrilacagimiz gun otelin son gunu olmadindan dolayi plaj havlusu yoktu yikacagindan folayi,olumlu,0.9191576838493347
1717,416,Cesme Ladin Otel,"Konum mukemmel,personel cok yardimci ve guleryuzlu.. Herkese tesekkurler.  Sadece,ozellikle banyolara ve tabii odalara kucuk bir bakim iyi olur.",olumlu,0.9929149746894836
1718,416,Cesme Ladin Otel,Banyo bakimsizligi.,olumsuz,0.8509042859077454
1719,564,Hotel 212,Personel Kahvalti,olumlu,0.7733525633811951
1724,603,Vadi Boutique Hotel,Resepsiyonda calisan tum gorevliler ilgisiz kesinlikle degismeleri gerekiyor. Ne otele giris yaparken ne cikis yaparken hicbir sekilde ilgilenmiyorlar. Odalar temiz degil temizleme kartini astigimiz halde havlu disinda degisen bir sey yok. Bir gun once yedigimiz seyler bile balkondan alinmamis o derece bakmiyorlar. Ozellikle tesetturlu insanlarin rahat edebilcegini hic dusunmuyorum gelen kitle bir garip o yuzden nerdeyse hic otelde bile zaman gecirmedik. Kisacasi bir daha asla tercih etmeyecegim bir otel.,olumsuz,0.9773566126823425
1725,417,De Mare Family Hotel,"Yemekler guzel, havuz guzel cocuklar icin yeni kaydirak yapilmis,bu yil plajda icecek servisi olmasi guzeldi",olumlu,0.9795153737068176
1726,417,De Mare Family Hotel,"Konuklara gosterilen ilgi ve davranis mukemmel, gerisi teferruat! 10 puan , 10 puan, 10 puan ...",olumlu,0.9989124536514282
1727,417,De Mare Family Hotel,"O kadar kusur , kadi kizindada olur!",olumsuz,0.9977329969406128
1728,417,De Mare Family Hotel,"Yemekler,personel davranisi,havuz,temizlik hizmetleri",olumlu,0.7647784352302551
1729,317,Caprice Beach Hotel,Konum itibariyle otopark sorun. Alan dar.,olumsuz,0.982414186000824
1730,317,Caprice Beach Hotel,denize olan yakinligi ve otel konumu gayet guzel olusunun disinda cok olumlu bir degerlendirme yapamayacagim.,olumlu,0.9894126057624817
1731,317,Caprice Beach Hotel,Yataklari cok rahatsizdi ayrica animasyon yonunden cok zayif cocuklara yonelik animasyon acisindan hic bir sey yok,olumsuz,0.8872701525688171
1732,317,Caprice Beach Hotel,Havuzu cok guzel...gayet temiz...calisanlar cok ilgili...otelin konumu da gayet iyi...fiyat performans gayet iyi...,olumlu,0.9859189987182617
1733,317,Caprice Beach Hotel,Denizi cok tasli ve yosunlu...,olumlu,0.9537537097930908
1734,817,Start Otel,"Gayet merkezi, oda is gorur.",olumlu,0.9328364133834839
1735,817,Start Otel,Musteriye olan ilgi guzel idi,olumlu,0.9961849451065063
1736,817,Start Otel,Oda temizligi iyi fakat yeniden temizlemeye gec geliyorlar,olumlu,0.9801411628723145
1737,620,My Adress Alacati,Genel olarak konum temizlik oda kahvaltiya memnun kaldik,olumlu,0.9963163733482361
1738,419,Dogan Beach Resort,"Otelin acik bufesi son derece yeterliydi, urunler taptaze ve yemekler lezzetliydi. Odamiz tertemizdi. Otel personeline ozellikle tesekkur ediyorum cok guler yuzlu ve ilgiliydiler. Cocuklarla birlikte cok guzel bir tatil gecirdik.",olumlu,0.9495115280151367
1739,320,Club Hotel Sidelya,Yemekleri cok iyi ozellikle.kaliteli personel kaliyeli hizmet kaliteli urunler.kisaca hersey cok iyiydi.seneye tekrar insallah??,olumlu,0.983146071434021
1740,320,Club Hotel Sidelya,Havuzlar yeterli ve temiz Yiyecek ve icecek cesitleri yeterliydi  Deniz  ve kumsal temizdi,olumlu,0.9878330230712891
